Parent Link,Parent Title,Child Link,Child Title
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bagpipe',b'Bagpipe'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Vielle_%C3%A0_roue',b'Vielle \xc3\xa0 roue'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Hurdy-gurdy',b'Hurdy-gurdy'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Accordion',b'Accordion'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jazz',b'Jazz'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Gypsy_jazz',b'Gypsy jazz'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Django_Reinhardt',b'Django Reinhardt'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/St%C3%A9phane_Grappelli',b'St\xc3\xa9phane Grappelli'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Quintette_du_Hot_Club_de_France',b'Quintette du Hot Club de France'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Saint-Germain-des-Pres',b'Saint-Germain-des-Pres'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Le_Tabou',b'Le Tabou'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Claude_Luter',b'Claude Luter'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Boris_Vian',b'Boris Vian'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Sydney_Bechet',b'Sydney Bechet'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Mezz_Mezzrow',b'Mezz Mezzrow'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henri_Salvador',b'Henri Salvador'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Manouche',b'Manouche'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Jazz_Festival',b'Paris Jazz Festival'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Rock_en_Seine',b'Rock en Seine'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Orchestre_de_Paris',b'Orchestre de Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Chanson',b'Chanson'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Yves_Montand',b'Yves Montand'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Charles_Trenet',b'Charles Trenet'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_hip_hop',b'French hip hop'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/List_of_films_set_in_Paris',b'List of films set in Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Salah_Zulfikar',b'Salah Zulfikar'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Sabah_(singer)',b'Sabah (singer)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_and_Love',b'Paris and Love'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Auguste_and_Louis_Lumi%C3%A8re',b'Auguste and Louis Lumi\xc3\xa8re'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Grand_Rex',b'Grand Rex'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Cinema_of_France',b'Cinema of France'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Claude_Lelouch',b'Claude Lelouch'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jean-Luc_Godard',b'Jean-Luc Godard'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Luc_Besson',b'Luc Besson'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Claude_Zidi',b'Claude Zidi'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Digital_cinema',b'Digital cinema'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Texas_Instruments',b'Texas Instruments'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_cuisine',b'French cuisine'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Place_du_Ch%C3%A2telet',b'Place du Ch\xc3\xa2telet'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/G%C3%A9o_Lef%C3%A8vre',b'G\xc3\xa9o Lef\xc3\xa8vre'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henri_Desgrange',b'Henri Desgrange'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Haute_cuisine',b'Haute cuisine'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Antoine_Beauvilliers',b'Antoine Beauvilliers'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Le_Grand_V%C3%A9four',b'Le Grand V\xc3\xa9four'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Au_Rocher_de_Cancale',b'Au Rocher de Cancale'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Caf%C3%A9_Anglais',b'Caf\xc3\xa9 Anglais'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Maison_dor%C3%A9e_(Paris)',b'Maison dor\xc3\xa9e (Paris)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Boulevard_des_Italiens',b'Boulevard des Italiens'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Maxim%27s_Paris',"b""Maxim's Paris"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Ledoyen',b'Ledoyen'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Tour_d%27Argent',"b""Tour d'Argent"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Michelin_Guide',b'Michelin Guide'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/L%27Ambroisie',"b""L'Ambroisie"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/L%27Astrance',"b""L'Astrance"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pierre_Gagnaire',b'Pierre Gagnaire'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Alain_Ducasse',b'Alain Ducasse'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Yannick_All%C3%A9no',b'Yannick All\xc3\xa9no'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Alain_Passard',b'Alain Passard'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Les_Deux_Magots',b'Les Deux Magots'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Coffeehouse',b'Coffeehouse'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Caf%C3%A9_Procope',b'Caf\xc3\xa9 Procope'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Caf%C3%A9_de_la_Rotonde',b'Caf\xc3\xa9 de la Rotonde'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Le_D%C3%B4me_Caf%C3%A9',b'Le D\xc3\xb4me Caf\xc3\xa9'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Caf%C3%A9_de_Flore',b'Caf\xc3\xa9 de Flore'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bistro',b'Bistro'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Russian_language',b'Russian language'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Brasserie',b'Brasserie'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Exposition_of_1867',b'Paris Exposition of 1867'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Fashion_in_Paris',b'Fashion in Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Magdalena_Frackowiak',b'Magdalena Frackowiak'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Fashion_Week',b'Paris Fashion Week'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Haute_couture',b'Haute couture'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Christian_Dior_S.A.',b'Christian Dior S.A.'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Chanel',b'Chanel'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Karl_Lagerfeld',b'Karl Lagerfeld'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jean-Paul_Gaultier',b'Jean-Paul Gaultier'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Yves_Saint_Laurent_(designer)',b'Yves Saint Laurent (designer)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Givenchy',b'Givenchy'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Christian_Lacroix',b'Christian Lacroix'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Carrousel_du_Louvre',b'Carrousel du Louvre'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Milan',b'Milan'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/New_York_City',b'New York City'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Cosmetics',b'Cosmetics'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/L%27Or%C3%A9al',"b""L'Or\xc3\xa9al"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Louis_Vuitton',b'Louis Vuitton'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Herm%C3%A9s',b'Herm\xc3\xa9s'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Cartier_(jeweler)',b'Cartier (jeweler)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Republican_Guard_(France)',b'Republican Guard (France)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bastille_Day',b'Bastille Day'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Flypast',b'Flypast'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Patrouille_de_France',b'Patrouille de France'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris-Plages',b'Paris-Plages'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/European_Heritage_Days',b'European Heritage Days'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/F%C3%AAte_de_la_Musique',b'F\xc3\xaate de la Musique'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Nuit_Blanche',b'Nuit Blanche'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Carnival',b'Paris Carnival'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Education_in_Paris',b'Education in Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Sorbonne_University',b'Sorbonne University'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/New_Sorbonne_University',b'New Sorbonne University'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Licence_(France)',b'Licence (France)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Sorbonne',b'Sorbonne'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/List_of_universities_and_institutions_in_the_Paris_region',b'List of universities and institutions in the Paris region'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/May_68',b'May 68'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_des_hautes_%C3%A9tudes_en_sciences_sociales',b'\xc3\x89cole des hautes \xc3\xa9tudes en sciences sociales'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Grandes_%C3%A9coles',b'Grandes \xc3\xa9coles'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Grands_%C3%A9tablissements',b'Grands \xc3\xa9tablissements'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_Normale_Sup%C3%A9rieure',b'\xc3\x89cole Normale Sup\xc3\xa9rieure'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Sciences_et_Lettres_University',b'Paris Sciences et Lettres University'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/5th_arrondissement_of_Paris',b'5th arrondissement of Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_nationale_sup%C3%A9rieure_des_mines_de_Paris',b'\xc3\x89cole nationale sup\xc3\xa9rieure des mines de Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Chimie_ParisTech',b'Chimie ParisTech'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_pratique_des_hautes_%C3%A9tudes',b'\xc3\x89cole pratique des hautes \xc3\xa9tudes'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Dauphine_University',b'Paris Dauphine University'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris-Saclay_University',b'Paris-Saclay University'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/AgroParisTech',b'AgroParisTech'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/CentraleSup%C3%A9lec',b'CentraleSup\xc3\xa9lec'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_normale_sup%C3%A9rieure_Paris-Saclay',b'\xc3\x89cole normale sup\xc3\xa9rieure Paris-Saclay'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Polytechnic_Institute_of_Paris',b'Polytechnic Institute of Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_Polytechnique',b'\xc3\x89cole Polytechnique'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_nationale_sup%C3%A9rieure_des_t%C3%A9l%C3%A9communications',b'\xc3\x89cole nationale sup\xc3\xa9rieure des t\xc3\xa9l\xc3\xa9communications'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_Nationale_de_la_Statistique_et_de_l%27Administration_Economique',"b""\xc3\x89cole Nationale de la Statistique et de l'Administration Economique"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_nationale_des_ponts_et_chauss%C3%A9es',b'\xc3\x89cole nationale des ponts et chauss\xc3\xa9es'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_nationale_sup%C3%A9rieure_d%27arts_et_m%C3%A9tiers',"b""\xc3\x89cole nationale sup\xc3\xa9rieure d'arts et m\xc3\xa9tiers"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/HEC_School_of_Management',b'HEC School of Management'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/INSEAD',b'INSEAD'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_sup%C3%A9rieure_des_sciences_%C3%A9conomiques_et_commerciales',b'\xc3\x89cole sup\xc3\xa9rieure des sciences \xc3\xa9conomiques et commerciales'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/ESCP_Europe',b'ESCP Europe'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89cole_nationale_d%27administration',"b""\xc3\x89cole nationale d'administration"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Institut_d%27Etudes_Politiques_de_Paris',"b""Institut d'Etudes Politiques de Paris"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/CELSA_Paris',b'CELSA Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Lyc%C3%A9e_Louis-le-Grand',b'Lyc\xc3\xa9e Louis-le-Grand'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Lyc%C3%A9e_Henri-IV',b'Lyc\xc3\xa9e Henri-IV'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Lyc%C3%A9e_Janson_de_Sailly',b'Lyc\xc3\xa9e Janson de Sailly'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Lyc%C3%A9e_Condorcet',b'Lyc\xc3\xa9e Condorcet'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/INSEP',b'INSEP'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Libraries_in_Paris',b'Libraries in Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Sainte-Genevi%C3%A8ve_Library',b'Sainte-Genevi\xc3\xa8ve Library'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Biblioth%C3%A8que_de_l%27Arsenal',"b""Biblioth\xc3\xa8que de l'Arsenal"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Biblioth%C3%A8que_historique_de_la_ville_de_Paris',b'Biblioth\xc3\xa8que historique de la ville de Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henri_Labrouste',b'Henri Labrouste'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Biblioth%C3%A8que_Mazarine',b'Biblioth\xc3\xa8que Mazarine'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/M%C3%A9diath%C3%A8que_Musicale_Mahler',b'M\xc3\xa9diath\xc3\xa8que Musicale Mahler'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Dominique_Perrault',b'Dominique Perrault'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Biblioth%C3%A8que_de_la_Sorbonne',b'Biblioth\xc3\xa8que de la Sorbonne'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Sorbonne_(building)',b'Sorbonne (building)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Institut_d%27Art_et_d%27Arch%C3%A9ologie',"b""Institut d'Art et d'Arch\xc3\xa9ologie"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Parc_des_Princes',b'Parc des Princes'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Racing_92',b'Racing 92'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/France_national_football_team',b'France national football team'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/France_national_rugby_union_team',b'France national rugby union team'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Six_Nations_Championship',b'Six Nations Championship'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_FC',b'Paris FC'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Red_Star_Saint-Ouen',b'Red Star Saint-Ouen'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/RCF_Paris',b'RCF Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Stade_Fran%C3%A7ais_Paris_(football)',b'Stade Fran\xc3\xa7ais Paris (football)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Champs_%C3%89lys%C3%A9es',b'Champs \xc3\x89lys\xc3\xa9es'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paralympic_Games',b'Paralympic Games'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Stade_Olympique_Yves-du-Manoir',b'Stade Olympique Yves-du-Manoir'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/2007_Rugby_World_Cup_Final',b'2007 Rugby World Cup Final'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/UEFA_Champions_League_Finals',b'UEFA Champions League Finals'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/2000_UEFA_Champions_League_Final',b'2000 UEFA Champions League Final'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/2006_UEFA_Champions_League_Final',b'2006 UEFA Champions League Final'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/2022_UEFA_Champions_League_Final',b'2022 UEFA Champions League Final'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Champs-%C3%89lys%C3%A9es_stage_in_the_Tour_de_France',b'Champs-\xc3\x89lys\xc3\xa9es stage in the Tour de France'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Clay_court',b'Clay court'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/AccorHotels_Arena',b'AccorHotels Arena'
